"country","year","disease_name","disease_category","prevalence_rate","incidence_rate","mortality_rate","age_group","gender","population_affected","healthcare_access","doctors_per_1000","hospital_beds_per_1000","treatment_type","average_treatment_cost_usd","availability_of_vaccines_treatment","recovery_rate","dal_ys","improvement_in_5_years","per_capita_income_usd","education_index","urbanization_rate"
6,2024,14,3,9.8,13.74,5.96,2,0,462064,63.81,3.42,3.64,1,10895,1,50.95,1007,0.67,15567,0.51,78.19
2,2023,17,7,4.2,5.3,5.74,3,2,60340,98.51,0.8,8.47,0,16483,1,74.73,610,3.69,63452,0.54,22.61
3,2024,1,4,17.1,0.24,4.67,1,1,938736,51.87,2.79,3.96,3,44761,0,71.72,2289,2.46,18509,0.52,66.32
5,2024,17,0,17.68,5.9,7.78,1,0,479949,54.88,2.2,7.21,3,33231,0,68.2,4321,3.53,79851,0.88,36.37
1,2020,1,8,4.28,2.3,6.6,1,0,273942,70.79,4.41,9.89,0,18160,1,77.63,2922,2.16,23383,0.71,27.52
7,2022,1,6,15.66,14.95,6.18,1,0,359414,52,0.76,4.11,1,10844,0,78.22,2877,7.49,62645,0.68,60.46
6,2020,11,0,6.63,2.83,8.37,3,0,534927,99.59,3.94,9.19,1,45058,1,91.44,148,5.9,43483,0.54,73.39
0,2021,1,6,9.97,12.14,8.43,3,0,843835,73.53,0.98,3.27,0,45130,0,65.11,479,6.6,39790,0.56,38.23
2,2023,0,5,15.25,11.03,0.96,1,2,268565,74.3,3.12,3.9,0,35843,0,54.77,1245,5,28109,0.88,73.35
3,2024,5,6,14.26,11.66,9.89,2,2,548862,95.76,2.56,3.09,1,25475,1,64.29,4805,9.44,49888,0.45,65.66
5,2023,15,7,2.77,6.51,5.61,1,2,915059,89.59,2.95,8.95,1,13347,0,59.9,1649,7.8,33358,0.62,84.75
6,2023,5,10,16.47,14.73,8.37,0,0,829947,61.36,1.07,7.7,3,33883,0,81.3,3086,3.9,22153,0.61,82.78
4,2023,17,9,18.8,2.17,1.18,1,1,162528,69.19,0.7,7.95,1,49545,1,95.19,1092,6.12,75879,0.42,65.37
3,2022,2,10,8.3,14.46,6.25,0,0,160944,69.02,3.53,1.67,1,43557,1,52.41,1509,0.82,26211,0.82,36.31
6,2023,6,10,15.61,5.86,3.93,2,2,358004,58.5,0.64,4.06,0,2016,1,88.34,3838,3.72,85582,0.74,55.45153285
6,2021,6,3,2.73,2.85,4.68,2,2,771183,84.11,2.66,5.8,2,23514,0,59.4,61,6.37,95856,0.66,71.48
5,2023,12,7,12.1,6.79,7.89,3,2,485108,67.94,3.44,2.83,2,300,0,59.25,733,5.45,40808,0.71,42.97
4,2023,16,3,13.08,9.01,8.71,3,2,639037,75.68,4.79,4.83,1,35635,0,69.76,4206,8.93,28663,0.41,61.57
6,2023,10,2,9.63,6.9,9.06,2,0,420601,72.95,1.56,5.56,2,18934,1,94.08,3188,7.47,16899,0.76,74.72
4,2024,17,1,16.34,4.21,5.93,0,2,637256,97.68,0.75,5.27,3,44867,0,76.41,4636,3.69,20296,0.79,68.75
6,2024,8,5,1.01,13.63,6.88,2,0,950426,60.45,2.34,6.14,2,7787,1,75.96,3220,0,49226,0.74,75.52
6,2021,15,0,18.1,8.72,3.45,2,2,250282,83.92,3.19,9.09,0,20415,0,54.4,904,1.38,87576,0.82,54.01
7,2020,18,9,8.59,3.47,2.11,2,1,516201,78.22,0.87,1.31,2,2679,0,87.11,3622,5.06,19856,0.67,57.73
0,2020,1,6,11.3,8.45,0.14,0,2,963803,96.41,1.09,2.44,0,33998,1,84.78,626,4.93,85719,0.51,33.29
2,2023,3,10,7.1,9.86,2.72,0,0,121523,50.57,4.41,9.4,0,46382,0,60.99,4256,9.88,12650,0.55,76.19
0,2021,15,2,6.65,4.49,4.25,0,1,449904,83.32,4.13,9.98,2,7451,1,66.44,2601,9.55,97733,0.74,23.64
2,2024,13,2,5.31,12.92,9.32,2,1,859708,90.72,1.87,7.07,1,48623,1,86.47,4431,7.84,84304,0.83,85.66
4,2023,11,0,17.9,12,5.41,2,1,76966,51.98,4.21,2.94,1,21212,0,89.61,1290,9.47,85290,0.47,74.94
3,2021,19,6,19.09,0.49,4.9,2,2,900802,61.06,4.41,8.54,3,7063,1,52.53,3592,4.87,50018,0.78,60.09
6,2022,12,8,19.84,14.73,0.92,0,1,980518,64.83,1.87,4.22,0,28867,0,95.91,2756,0.25,7675,0.72,59.31
4,2023,15,3,2.58,3.04,5.56,1,2,609083,69.61,4.29,4.95,3,26125,1,79.72,2382,5.87,97688,0.56,41.67
2,2021,18,9,13.78,12.72,9.79,2,2,293278,77.37,4.41,3.88,3,9053,1,57.26,557,8.63,1592,0.62,79.67
2,2021,11,8,1.32,1.32,5.34,2,0,946912,54.71,0.64,1.87,3,44277,1,51.2,4263,7.97,94870,0.54,20.05
0,2022,8,2,15.99,2.54,8.69,1,1,177889,51.08,4.59,7.24,0,6665,1,80.28,4521,2.72,44889,0.74,82.23
2,2023,1,2,8.36,14.17,4.89,2,2,878725,90.77,3.93,3.14,2,40907,1,70.75,3620,0.96,43851,0.76,63.71
1,2024,8,10,0.72,7.38,7.57,2,0,382495,73.53,0.99,8.65,2,12537,1,57.82,432,1.77,6617,0.7,57.45
4,2023,14,4,7.38,6.55,10,3,0,883775,65.69,2.36,7.09,0,26557,0,87.15,688,0.01,80793,0.59,58.79
2,2021,10,8,13.88,4.13,0.74,3,1,120700,66.8,4.08,9.14,2,9087,1,73.28,4539,1.79,22942,0.88,52.4
2,2020,0,7,3.1,9.98,8.94,0,2,858968,74.66,1.71,5.51,2,16516,0,61.96,4587,0.01,17654,0.44,53.82
4,2022,10,1,11.6,3.99,5.16,3,2,157409,59.61,3.65,0.59,1,26648,0,55.4,4339,8.44,95604,0.53,71.79
7,2022,16,0,3.23,7.11,4.7,3,0,204910,54.39,4.97,1.93,2,34298,0,87.87,2011,5.35,63692,0.57,31.03
5,2020,5,9,5.19,11.57,4.15,3,2,740944,59.89,4.25,2.46,3,39375,1,94.9,4622,0.88,7853,0.41,46.88
6,2020,10,5,9.51,4.49,2.99,3,0,61212,89.96,1.06,2.64,0,17852,1,66.91,3782,3.54,91499,0.71,80.8
6,2024,17,0,15.94,14.02,4,0,0,503184,90.63,4.45,7.31,0,7505,0,50.99,1876,3.64,53523,0.48,65.04
5,2021,0,5,11.53,4.57,5.95,2,2,697874,53.42,2.62,0.55,2,26686,0,93.89,636,1.07,16890,0.75,34.99
4,2020,7,8,9.78,4.58,8.87,2,0,292042,98.03,2.31,2.89,2,29170,0,73.02,3630,6.06,65848,0.75,31.64
6,2021,16,6,12.43,14.91,9.42,2,2,218545,61.48,4.19,1.26,1,37699,1,71.93,1220,9.38,40992,0.46,52.68
5,2022,16,0,1.18,8.31,8.97,1,0,923169,51.22,1.19,1.16,3,8289,1,77.22,3310,7.11,50572,0.54,64.38
2,2021,14,9,14.18,3.64,8.38,1,0,193519,50.44,2.35,6.09,1,29493,1,59.57,1930,8.29,15304,0.48,88.71
1,2020,0,7,14.38,10.61,1.35,0,2,385088,58.25,2.62,4.54,1,45166,1,84.01,3416,4.81,5000,0.87,34.4
1,2022,10,5,5.12,3.05,9.89,0,2,828557,86.68,4.97,7.27,0,4062,0,70.81,1069,7.26,6218,0.57,41.12
2,2020,11,6,5.65,0.99,9.59,3,1,687925,98.49,4.42,9.57,1,45699,0,68.61,782,1.81,27215,0.9,27.06
3,2020,11,7,5.77,8.3,2.21,2,2,986631,54.58,4.6,1.05,0,4863,1,69.05,3594,1.79,36104,0.45,42.78
3,2023,12,7,14.38,13.24,5.97,2,0,556570,54.67,2.59,1.65,3,12028,0,66.98,499,3.4,21443,0.52,52.29
1,2021,17,8,3.65,5.76,6.18,1,1,683407,86.31,2.567539683,6.62,2,18273,0,77.41,4180,8.3,95570,0.61,52.66
5,2020,12,6,8.78,11.09,6.8,1,0,854596,60.68,1.48,8.57,3,22104,1,79.19,2309,7.19,43955,0.6,84.99
2,2022,12,0,6.47,2.58,9.1,2,1,333474,89.85,1.04,3.76,3,33335,0,77.5,1118,7.89,79569,0.85,89.28
2,2021,8,4,12.59,10.35,4.61,1,2,71069,76.36,3.74,1.17,3,42318,1,58.34,3725,1.3,62417,0.52,62.96
0,2020,11,7,4.31,11.2,1.52,0,2,867035,60.87,2.32,3.62,3,37729,1,83.26,1889,9.58,94770,0.75,58.92
0,2023,18,7,5.75,12.49,7.88,2,2,900623,75.49,1.63,5.47,0,49329,0,97.95,4151,7.26,20591,0.79,55.99
6,2022,11,4,1.93,8.91,4.62,2,1,445496,89.83,2.26,8.1,0,44436,1,97,415,8.11,4077,0.82,24.58
3,2021,10,0,11.56,12.51,5.74,0,0,64848,61.62,2.06,7.87,2,37569,0,79.77,4104,5.84,68687,0.88,43.16
7,2022,19,4,19.83,13.85,9.27,3,0,812906,64.36,4.94,7.21,0,28903,1,69.36,4484,1.08,16516,0.54,32.33
5,2023,4,5,2.48,13.69,9.83,3,2,687885,99.99,4.77,3.12,1,24404,1,55.91,4231,2.99,31703,0.84,67.7
4,2022,8,8,5.39,8.15,2.22,1,0,441970,82.16,4.48,9.86,3,498,0,86.56,1126,4.28,71647,0.58,56.13
1,2023,15,8,0.48,10.79,0.58,1,0,24848,82.28,3.62,8.69,2,36060,1,84.24,4795,2.98,38782,0.52,85.9
6,2024,13,5,6.31,0.19,3.77,0,2,430508,96.79,1.15,2.06,2,36032,1,72.09,1125,6.63,67585,0.56,24.29
6,2020,18,0,7.23,9.42,5.17,1,1,417178,55.83,4.1,3.1,0,9276,0,57.16,4431,7.92,91409,0.75,53.5
5,2022,8,4,7.81,3.13,8.59,3,0,67299,95.55,0.65,8.4,3,14813,0,65.67,3408,6.52,63530,0.76,63.29
1,2020,15,1,2.78,3.02,2.21,1,1,177897,56.44,3.96,0.98,1,41966,0,97.52,895,7.65,94381,0.83,44.66
3,2024,8,4,0.81,12.84,2.52,0,0,56945,90.45,4.56,1.56,0,28050,0,57.42,4187,9.46,81315,0.74,49.75
4,2024,2,2,8.71,3.11,5.975,2,0,971260,96.39,2.52,5.03,1,12477,0,56.65,1092,1.47,47695,0.46,89.2
2,2022,19,5,6.75,8.58,0.14,1,1,492346,60.91,2.37,2.85,3,9759,1,98.34,1416,8.65,78904,0.89,50.18
3,2022,15,3,18.98,9.95,2.08,2,1,147735,94.67,2.03,3.34,0,7441,1,98.11,2487,4.02,42193,0.82,69.49
1,2024,14,0,12.29,9.05,1.91,0,2,947448,58.04,4.68,4.22,3,33242,0,84.12,4916,2.41,44405,0.56,67.64
4,2021,3,0,9.63,8.74,3.14,3,1,614150,65.94,2.94,9.61,2,37376,1,65.7,118,2.71,76306,0.54,34.49
7,2021,7,8,9.3,13.86,8.75,1,1,847827,83.98,2.25,7.95,0,2578,0,72.77,3218,5.33,98259,0.69,50.79
7,2020,9,5,2.55,9.58,0.25,3,1,851200,67.12,0.67,3.95,2,17306,0,79.32,815,1.9,29443,0.55,54.3
5,2023,2,7,5.47,5.29,5.83,0,2,818298,99.04,1.64,8.49,0,47756,0,61.68,2644,9.54,54871,0.85,74
2,2020,4,2,11.58,14.72,2.19,3,1,160671,84.33,1.31,5.55,1,44890,0,51.78,2833,6.29,27353,0.62,32.7
1,2021,4,1,3.83,9.41,6.67,3,1,642035,99.06,2.92,1.91,2,41244,1,73.29,3257,6.19,96186,0.41,59.44
7,2020,3,10,4.29,7.68,1.69,2,1,50551,84.74,1.75,3.55,2,19996,0,50.7,2888,4.83,63216,0.69,22.39
3,2024,14,0,5.15,5.47,5.61,1,0,927398,82.02,2.73,5.599140625,3,42748,0,79.47,4555,9.32,78169,0.56,75.27
5,2024,0,8,9.5,10.78,4.44,1,0,579149,73.14,1.44,2.61,0,26188,1,68.01,365,6.81,35595,0.69,76.29
4,2023,11,2,1.04,5.25,5.38,2,0,632508,85.09,0.97,2.87,3,10212,1,85.08,3097,3.08,9594,0.57,72.48
1,2023,0,3,0.89,7.27,2.3,3,0,219928,87.78,4.08,5.94,2,44596,0,55.93,3553,5.7,60235,0.72,89.81
3,2020,15,5,3.8,8.25,7.89,1,0,886398,84.65,4.73,2.56,1,6303,1,84.59,3376,4.47,37575,0.84,57.38
5,2020,0,10,10.91,10.34,0.66,2,1,183855,58.93,2.43,4.04,1,48550,0,60.76,2487,3.39,20105,0.44,30.46
5,2022,1,7,5.97,10.11,5.77,2,2,457506,50.39,2.02,5.5,0,11905,1,60.84,2207,8.17,34580,0.77,26.95
3,2021,1,7,9.63,4.55,7.75,1,2,121023,61.33,3.96,1.79,3,37451,1,53.8,4557,6.13,18990,0.74,77.93
4,2024,8,1,1.12,3.19,7.58,3,0,231770,93.09,0.86,7.44,3,40948,0,75.07,2626,7.84,34880,0.7,59.19
3,2023,16,7,15.5,14.04,7.29,3,2,193951,81.14,0.57,0.82,0,28656,1,70.84,2778,5.92,68818,0.89,77.86
7,2020,18,0,0.99,7.89,3.03,1,1,139458,71.13,4.11,7.87,3,28318,0,62.13,1574,3.76,67211,0.44,56.64
3,2022,13,7,5.61,8.03,1.76,0,1,973543,99.54,4.5,4.04,3,24248,0,66.9,1455,0.71,28374,0.86,43.35
4,2024,14,1,19,8.49,7.15,1,0,546279,52.39,1.24,8.29,0,30193,1,97.03,512,2.24,21378,0.64,72.24
0,2020,2,6,12.06,1.06,3.59,3,2,563527,70.74,2.17,8.95,2,38687,0,96.72,3570,2.85,31188,0.57,29.14
7,2024,1,2,13.42,6.92,4.82,1,2,455425,71.62,2.21,8.99,2,33618,0,71.86,2528,0.3,41770,0.62,82.79
6,2023,11,3,10.24,10.51,1.5,3,0,987042,95.07,0.78,5.66,2,19058,0,92.19,3972,7.18,37133,0.85,50.57
5,2023,13,10,11.15,0.71,4.35,0,0,64970,71.88,0.83,1.98,3,49659,1,77.82,3046,3.61,79150,0.45,34.01
7,2022,17,7,3.71,8.365,4.17,1,0,975592,78.81,1.54,8.67,0,30815,0,53.61,1549,4.15,90920,0.78,38.63
6,2024,19,10,12.2,9.14,1.08,1,2,494545,70.96,2.65,3.68,1,14418,0,56.38,1342,1.12,95452,0.51,53.45
0,2022,14,9,9.29,1.57,1.54,3,2,607663,72.48,1.76,6.64,1,43995,1,98.65,1444,9.37,11990,0.44,39.74
4,2023,15,5,11.48,8.6,2.77,1,1,460276,63.03,0.55,7.81,0,3239,1,68.52,1239,3.61,71112,0.61,22.16
7,2022,12,0,18.06,14.1,2.29,3,2,274909,80.84,1.55,5.78,3,15043,1,79.9,446,2.52,63141,0.79,46.61
2,2023,18,2,10.23,13.26,5.19,3,0,352252,72.76,0.79,8.67,0,37677,1,77.3,4259,1.16,23288,0.84,70.13
0,2022,13,8,3.56,12.17,9.52,2,0,616893,57.05,4.58,5.08,3,34421,1,67.52,4251,3.61,53210,0.72,77.05
1,2022,19,2,15.83,10.35,0.33,3,0,154253,83.67,4.41,7.23,2,29621,0,97.24,3793,0.89,62262,0.76,54.12830508
0,2023,12,5,19.49,10.11,4.19,3,1,399015,84.48,2.95,7.95,0,4021,1,86.12,4946,2.4,67140,0.75,48.02
6,2023,0,7,3.49,10.49,9.77,3,0,619077,52.02,3.66,1.67,3,10209,0,94.95,1785,5.79,73499,0.82,40.98
0,2020,7,9,2.38,4.28,4.65,1,1,971738,80.71,0.93,6.46,3,27851,1,73.31,4826,2.69,62075,0.73,56.3
4,2021,17,2,5.98,13.43,1.09,0,1,842734,65.83,3.56,3.02,3,15781,1,78.71,151,2.75,83128,0.66,84.84
2,2020,16,6,10.7,11.83,4.97,1,1,794651,68.76,0.93,5.09,2,5941,0,50.68,2087,7.12,93468,0.69,76.83
5,2021,6,9,11.04,4.17,1.95,3,1,327442,96.84,2.47,5.32,2,39005,0,87.17,2100,4.87,54008,0.68,88.48
0,2022,0,5,18.68,9.08,2.93,2,1,283196,73.46,2.693245614,7.03,3,39746,0,70.69,4145,1.96,63167,0.74,64.35
3,2022,15,6,6.79,11.58,2.03,2,1,341188,75.99,3.3,4.84,1,12647,1,62.36,4842,4.2,85147,0.78,41.58
0,2023,0,4,14.77,11.48,1.44,0,2,65681,92.77,3.15,2.51,3,3764,0,73.01,4877,5.66,11496,0.51,46.2
1,2020,14,9,16.42,12.03,8.57,2,2,817450,51.41,4.43,3.49,2,4883,0,68.72,36,8.97,87015,0.73,81.21
0,2023,16,6,4,2.08,5.48,1,1,197216,67.48,1.42,6.86,3,29934,0,81.15,976,9.09,75169,0.84,70.06
4,2023,12,2,2.66,9.45,3.81,2,2,627120,95.86,1,9.29,2,41820,1,56.8,3477,2.64,74951,0.74,86.35
3,2021,6,6,2.3,14.38,1.78,1,1,148796,68.56,4.26,3.33,0,30688,1,86.42,878,9.72,45756,0.46,26.5
1,2020,17,9,17.11,5.34,4.61,1,1,598815,77.93,4.76,9.74,2,34659,1,85.69,1377,7.93,48187,0.75,29.18
3,2020,16,0,13.66,13.39,7.15,2,1,901480,84.8,4.4,4.58,1,30591,1,91.12,4849,3.19,31917,0.87,74.36
4,2023,18,10,16.11,11,2.36,3,1,915070,51.41,2.37,7.95,1,32771,0,69.66,677,7.13,56620,0.61,71.72
0,2020,19,1,6.42,2.29,1.01,2,2,847772,53.64,1.36,5.35,0,42019,0,64.92,722,1.26,60140,0.66,26.8
3,2024,4,7,1.73,14.36,7.51,0,0,315455,55.39,1,8.8,1,5207,0,70.15,1261,8.56,63276,0.66,35.02
2,2020,5,10,19.81,9.29,8.51,2,2,662042,83.39,0.79,8.79,3,15744,1,90.19,670,8.72,21205,0.84,80.41
1,2023,4,0,15.51,10.47,5.22,0,0,9664,97.4,4.08,5.006434109,2,784,0,94.05,3154,6.95,70062,0.51,27.28
3,2021,12,9,0.79,3.06,9.25,1,0,678020,96.8,1.31,4.66,1,29642,0,71.07,4902,8.06,6722,0.45,68.39
4,2023,18,2,17.34,3.89,7.06,0,0,871902,78.83,3.01,2.88,2,41895,0,90.02,4424,5.85,37285,0.79,69.05
3,2021,6,5,12.76,5.28,3.23,1,1,248578,73.16,3.87,3.29,3,10597,0,84.61,4845,4.14,50572,0.75,64.59
0,2022,4,3,4.74,11.47,8.6,3,0,462684,83.73,3.96,8.71,0,17199,0,73.03,2710,8.96,37380,0.76,36.33
5,2021,11,5,8.87,5.19,3.89,3,2,449906,81.96,0.89,2.92,0,39908,1,95.92,647,1.37,24819,0.41,83.84
6,2024,2,1,7.56,7.35,3.01,0,0,125692,62.83,1.01,4.8,2,36389,0,70.59,4556,3.36,32255,0.49,35.38
2,2021,0,9,9.41,12.74,0.17,1,0,762584,72.78,0.9,3.32,0,7080,1,74.98,3336,8.99,69508,0.72,47.43
6,2021,4,8,6.75,9.48,4.09,3,0,780207,98.75,4.22,0.91,0,43606,1,94.64,4830,3.55,5438,0.56,61.31
4,2022,3,0,8.4,11.11,8.26,0,2,664502,60.75,2.46,3.3,0,29570,0,54.68,4863,9.72,25677,0.61,56.83704
4,2021,4,5,16.24,3.21,7.36,1,1,522803,63.24,1.53,6.15,1,32264,1,82.81,4007,6.73,62083,0.55,79.05
5,2020,6,4,2.77,7.87,6.08,2,2,857568,82.92,2.58,3.85,2,24886,1,60.7,2084,2.52,68662,0.65,75.21
2,2024,6,10,15.07,7.89,9.07,2,1,846289,86.59,1.89,7.64,0,16343,0,83.64,2289,7.01,94948,0.66,86.03
5,2020,19,7,3.13,14.53,9.26,0,0,252430,54.45,2.26,1.23,3,30718,1,85.44,1360,1.81,31472,0.43,38.04
5,2024,4,9,15.41,0.56,9.58,2,0,539636,92.53,3.56,8.79,1,13339,0,64,3588,0.96,35010,0.59,75.08
7,2022,16,3,13.97,1.07,1.13,2,1,375079,70.69,0.81,4.04,1,24193,1,92.42,3642,9.98,3525,0.73,27.6
7,2023,14,5,9.91,11.96,9.74,3,2,872313,55.01,4.23,9.61,2,48814,1,72.95,1336,1.63,22150,0.72,61.02
0,2024,4,6,6.98,9.27,6.78,1,0,882793,83.37,3.74,8.8,1,16192,0,56.54,4098,1.81,13030,0.8,81.42
3,2023,8,6,1.87,13.69,1.68,3,2,990739,67.06,4.73,4.99,3,39488,1,86.7,1796,4.48,28051,0.86,63.59
5,2024,3,4,16.51,9.99,7.31,2,0,433746,66.44,0.77,5.28,2,42210,0,97.55,3997,9.24,81608,0.86,75.98
1,2020,6,3,11.96,8.2,2.9,3,0,221592,75.04894061,0.69,1.19,3,41443,0,98.65,4788,8.53,90656,0.78,38.56
2,2023,15,5,11.61,12.24,8.29,1,1,954927,59.16,4.18,9.13,2,47508,1,65.93,4386,0.53,7690,0.71,51.03
4,2022,5,0,10.35,7.57,7.32,1,1,943699,78.49,2.95,1.31,2,40947,0,87.89,2614,1.39,80414,0.57,72.72
3,2022,2,7,11.46,5.03,9.22,1,1,916770,72.1,1.05,1.87,2,6892,1,57.06,4982,1.99,66826,0.83,79.03
7,2022,9,5,2.79,13.2,8.54,0,0,311378,86.48,4.55,6.24,1,10609,0,57.33,4055,1.67,52218,0.48,76.65
5,2020,15,6,13.4,3.15,6.65,3,2,375910,94.56,0.66,2.47,1,44275,0,95.54,3000,6.25,96855,0.83,77.55
2,2022,6,2,11.59,6.5,1.62,0,0,606956,88.43,1.78,0.75,1,20083,1,80.75,4852,2.99,28109,0.51,27.96
2,2021,19,10,6.26,14.14,0.42,2,0,983725,75.26,3.27,7.66,3,37458,0,98.7,2296,6.89,71400,0.47,47.67
2,2021,4,7,9.95,3.73,1.22,1,0,278269,73.65,1.56,5.97,1,24573,0,88.91,3132,5.35,82085,0.55,41.41
2,2023,12,7,10.59,2.27,3.28,3,2,603219,52.72,0.73,9.25,0,8920,0,89.73,2775,5.48,8709,0.44,66.16
1,2024,18,7,16.2,11.66,8.33,0,0,110752,73.75,2,4.91,3,102,1,74.05,769,7.7,62689,0.53,75.41
7,2023,6,7,13.29,13.05,7.75,1,0,517601,55.3,1.79,9.53,3,27338,0,64.99,185,0.88,72846,0.6,80.33
2,2021,1,4,19.65,14.82,6.11,1,1,460861,81.49,2.669806452,9.2,0,22575,0,70.18,4412,8.22,76425,0.46,31.83
5,2023,16,8,12.34,7.61,8.85,3,2,886962,65.83,3.41,8.5,3,44708,1,70.07,545,8.83,54357,0.79,32.38
3,2021,8,4,12.05,10.21,8.41,1,0,779862,74.18,4.61,8.03,3,13624,0,56.57,2872,4.15,90822,0.76,82.27
4,2023,12,8,4.43,7.68,5.54,1,0,185934,97.69,1.69,8.45,0,49899,0,93.34,232,1.7,42476,0.79,47.2
0,2022,18,5,4.29,3.25,4.72,1,0,892610,97.73,3.43,8.93,2,18397,0,74.82,3514,4.74,7335,0.42,77.93
2,2024,0,9,5.68,3.72,9.03,2,1,602394,73.06,3.67,9.98,1,5961,0,83.87,4428,9.06,1998,0.79,86.54
2,2024,3,7,5.52,4.81,5.59,3,0,798735,98.33,4.28,7.68,0,8630,0,94.17,67,5.79,76910,0.7,45.09
3,2023,1,6,16.98,10.38,2.38,3,2,789885,87.1,2.05,4.63,1,43307,0,79.78,4957,7.6,6255,0.53,77.53
5,2023,15,4,12.32,13.28,0.77,3,1,268427,93.34,2.55,4.15,2,38307,0,64.39,210,8.69,21409,0.51,38.75
6,2022,8,5,0.33,2.24,8.38,2,0,99391,66.09,0.78,8.96,3,22215,1,65.96,2435,8.77,24958,0.87,53.98
4,2020,19,9,3.66,2.09,1.88,3,0,604739,82.58,3.92,2.18,0,49238,1,88.76,4687,5.2,4218,0.76,56.09
3,2024,19,1,5.94,14.85,3.43,2,2,253741,50.37,0.91,2.44,0,22998,0,63.99,1728,8.35,6601,0.48,59.7
1,2023,12,9,0.72,12.78,1.79,2,0,525065,95.04,2.1,9.99,0,28408,0,67.43,3271,4.17,38620,0.44,83.48
6,2020,0,10,7.87,5.7,5.97,2,2,382575,82.37,2.86,0.91,0,42653,1,96.9,3621,7.63,4982,0.49,77.26
3,2024,7,8,10.76,8.17,5.38,3,0,163320,81.31,4.63,4.73,0,4216,0,67.2,1094,2.97,23119,0.56,28.19
1,2020,14,2,12.56,8.63,4.14,2,1,30066,77.89,2.6,9.48,0,548,0,81.6,1281,9.45,36770,0.64,22.02
2,2021,3,5,16.08,0.32,3.52,0,1,165794,65.81,0.76,7.06,3,10635,1,65.65,3672,6.97,96963,0.47,87.57
0,2022,11,0,18.06,0.43,6.19,3,0,813438,58.61,4.2,3.28,3,20596,1,63.38,934,9.36,509523.1992,0.43,38.58
6,2024,10,8,14.36,3.31,3.16,0,1,439365,92.53,0.91,6.07,1,17470,0,76.53,3666,4.31,24476,0.76,34.7
2,2024,9,5,4.59,0.63,4.83,0,0,820243,52.1,3.73,5.2,1,7712,1,91.5,1494,6.18,60193,0.8,29.39
7,2024,14,2,0.46,12.94,1.6,2,1,465810,76.74,4.02,5.18,1,9404,0,85.1,4363,2.36,57350,0.56,89.56
4,2020,4,4,0.94,10.45,7.08,1,2,845277,94.26,2.08,1.98,0,48834,0,56.5,1028,8.69,49403,0.67,76.13
1,2021,4,6,6.77,6.77,1.22,1,0,556774,71.2,2.07,5.8,1,295,1,60.12,620,5.64,16133,0.58,81.71
1,2023,2,8,7.36,2.84,9.98,2,1,244573,79.57,2.23,2.62,3,11575,1,97.63,4289,0.81,32606,0.45,69.16
7,2021,13,4,17.71,2.14,9.75,1,0,548691,93.16,4.29,8.93,0,21564,1,66.48,2695,1.32,73685,0.45,47.65
2,2021,5,0,6.29,10.04,5.07,1,1,721252,82.3,2.99,8.12,3,35794,1,92.2,3242,0.16,55667,0.55,86.01
4,2023,16,5,14.32,5.19,2.39,0,2,987933,70.53,3.73,4.33,3,7881,1,91.85,4262,8.42,46742,0.86,30.36
6,2023,17,4,10.03,4.7,3.94,3,0,418866,52.89,3.8,2.59,1,48931,1,78.63,4230,1.72,38430,0.84,25.77
3,2021,8,7,17.87,7.37,4.29,1,2,53362,80.02,3.25,2.11,1,45761,1,93.68,1216,7.44,37735,0.62,24.17
5,2021,6,2,18.27,7.43,9.67,3,1,963167,99.56,2.64,6.38,1,23575,1,57.24,1857,1.27,26689,0.59,65.31
3,2021,17,4,1.49,3.7,9.13,0,1,214110,91.67,1.84,7.92,1,20606,1,77.48,4712,5.34,32009,0.69,74.38
2,2022,16,2,9.72,5.95,7.97,2,2,55248,98.25,2.27,2.24,3,30879,0,54.53,4624,4.64,69591,0.67,21.29
4,2021,13,2,6.21,2.95,8.51,0,2,772667,64.97,2.9,6.96,0,16462,1,80.5,635,5.72,15062,0.5,75.55
1,2023,15,9,16.1,4.13,0.73,0,0,546380,52.21,1.67,1.35,2,1740,1,64.08,2147,1.5,4585,0.45,28.65
4,2021,8,0,5.49,12.19,1.9,3,2,430378,92.92,3.94,4.19,2,38692,0,81.32,359,4.38,78752,0.52,78.82
7,2023,16,1,3.53,6.47,5.59,3,0,171532,84.11,4.02,7.77,1,29018,1,77.72,2205,8.75,7431,0.63,84.5
2,2023,8,6,4.01,11.73,9.09,1,0,168858,74.44,4.99,2.09,1,38074,1,73.29,3381,4.66,18256,0.54,72.26
1,2024,14,0,10.13,8.26,6.14,1,2,460905,90.66,2.71,6.56,0,46153,1,79.03,4132,2.56,77673,0.57,44.36
5,2023,13,3,14.05,3.9,0.14,2,1,384650,68.83,3.9,4.33,2,16437,0,66.14,3891,9.81,96412,0.86,29.14
4,2020,5,3,19.79,0.82,0.41,2,1,365770,77.05,4.98,1.28,0,34224,0,71.25,4480,4.29,10869,0.55,41.33
6,2021,17,0,10.03,10.61,4.91,2,2,554084,90.33,2.29,7.52,0,30036,0,81.45,3168,2.74,68388,0.88,59.49
4,2023,11,2,8.25,6.3,9.35,1,0,975187,89.18,3.49,6.97,3,17927,0,55.45,2189,0.16,5146,0.49,79.12
1,2020,2,3,15.02,14.7,7.7,2,0,878612,79.89,1.21,1.6,3,12937,1,98.51,3356,1.65,3889,0.58,64.11
